2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,21,22,25,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,21,23,24,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,21,23,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,22,23,24,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,20,21,22,23,28
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,20,21,22,24,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,20,21,22,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,20,21,23,24,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,20,22,23,24,25
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,23,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,24,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,25,28
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,26,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,22,23,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,22,24,28
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,22,25,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,23,24,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,23,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22,23,28
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22,24,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,23,24,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,22,23,24,25
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,20,21,22,23,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,20,21,22,24,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,20,21,23,24,25
2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,22,23,26
2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,22,24,25
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,35
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,22,34
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,23,33
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,24,32
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,25,31
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,26,30
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,27,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,22,33
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,23,32
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,24,31
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,25,30
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,26,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,27,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,22,23,31
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,22,24,30
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,22,25,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,22,26,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,23,24,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,23,25,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,23,26,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,24,25,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,21,22,32
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,21,23,31
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,21,24,30
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,21,25,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,21,26,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,22,23,30
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,22,24,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,22,25,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,22,26,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,23,24,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,23,25,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,24,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,21,22,23,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,21,22,24,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,21,22,25,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,21,23,24,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,21,23,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,22,23,24,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,21,22,31
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,21,23,30
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,21,24,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,21,25,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,21,26,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,22,23,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,22,24,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,22,25,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,23,24,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,23,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,21,22,23,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,21,22,24,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,21,22,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,21,23,24,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,22,23,24,25
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,20,21,22,23,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,20,21,22,24,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,20,21,23,24,25
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,22,30
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,23,29
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,24,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,25,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,22,23,28
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,22,24,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,22,25,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,23,24,26
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,23,27
2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,24,26
